molecular_weight,alogp,topological_polar_surface_area,hydrogen_bond_donors,hydrogen_bond_acceptors,MolWt_rdkit,LogP_rdkit,TPSA_rdkit,HDonors_rdkit,HAcceptors_rdkit,RotBonds_rdkit
349.48,1.09,72.28,1,6,349.47900000000004,1.093700000000001,72.28,1.0,5.0,9.0
402.4,-2.53,158.3,6,10,402.3960000000001,-2.5335999999999976,158.3,6.0,10.0,6.0
792.96,1.37,225.06,8,14,792.9599999999997,1.367700000000002,225.05999999999997,8.0,14.0,6.0
849.42,17.31,78.9,0,6,849.4199999999994,17.310599999999972,78.9,0.0,6.0,48.0
361.15,2.46,88.41,2,4,361.151,2.4585,88.41,2.0,4.0,2.0
522.5,-3.95,225.06,8,14,522.5000000000002,-3.951499999999995,225.05999999999997,8.0,14.0,6.0
416.38,1.08,149.82,5,9,416.3820000000001,1.0774999999999995,149.82,5.0,9.0,3.0
351.36,1.4,90.29,1,6,351.3620000000001,1.4041999999999994,90.28999999999999,1.0,5.0,6.0
356.47,3.2,68.29,1,4,356.46600000000007,3.2039000000000017,68.28999999999999,1.0,4.0,2.0
821.37,16.53,78.9,0,6,821.3659999999995,16.530399999999965,78.9,0.0,6.0,46.0
366.42,6.94,35.51,0,3,366.41600000000005,6.938200000000005,35.510000000000005,0.0,3.0,5.0
182.22,1.47,54.37,1,2,182.21899999999994,1.4664,54.370000000000005,1.0,2.0,1.0
630.77,-0.21,198.76,8,12,630.7720000000006,-0.20899999999999647,198.76,8.0,12.0,7.0
418.56,1.48,78.87,2,6,418.5590000000001,1.4824999999999995,78.87,2.0,6.0,9.0
465.63,1.81,69.62,1,7,465.63100000000026,1.810200000000002,69.62000000000002,1.0,7.0,7.0
2165.63,4.06,785.57,25,30,2165.6259999999997,4.059699999999969,785.5700000000003,25.0,30.0,36.0
520.62,1.49,139.59,3,9,520.6190000000004,1.4940999999999993,139.59,3.0,9.0,4.0
389.41,-0.06,125.13,3,7,389.408,-0.05770000000000014,125.13000000000001,3.0,7.0,7.0
496.56,2.92,135.04,2,8,496.55600000000027,2.924200000000002,135.04,2.0,8.0,6.0
562.48,3.8,197.1,5,12,562.4830000000003,3.798000000000004,197.1,5.0,12.0,6.0
537.57,4.23,111.39,2,8,537.5720000000002,4.226200000000003,111.39000000000001,2.0,7.0,8.0
490.52,1.22,140.06,3,7,490.5160000000003,1.21824,140.06,3.0,7.0,5.0
232.31,-0.46,49.8,2,2,232.30700000000002,-0.45919999999999894,49.8,2.0,2.0,0.0
554.9,9.86,72.83,1,5,554.8970000000007,9.8621,72.83000000000001,1.0,5.0,30.0
346.43,5.12,57.88,2,2,346.43000000000006,5.124400000000003,57.88,2.0,2.0,6.0
729.8,-1.31,265.01,9,9,729.7950000000001,-1.3144299999999882,265.01,9.0,9.0,9.0
887.14,9.17,209.51,6,12,887.1419999999995,9.168900000000008,209.50999999999996,6.0,12.0,38.0
1061.32,5.83,180.68,3,16,1061.316,5.828400000000009,180.67999999999998,3.0,16.0,2.0
284.74,2.96,78.43,3,2,284.743,2.9608,78.43,3.0,2.0,5.0
272.35,2.77,44.12,0,4,272.34799999999996,2.7676000000000016,44.120000000000005,0.0,3.0,4.0
339.35,1.77,96.53,3,4,339.35100000000006,1.7744999999999997,96.53,3.0,4.0,4.0
452.55,1.74,89.05,3,6,452.55100000000016,1.7442999999999995,89.05000000000001,3.0,6.0,8.0
208.3,3.64,22.37,0,2,208.301,3.6382200000000022,22.37,0.0,2.0,2.0
346.42,2.53,83.83,2,4,346.42300000000006,2.5279,83.83,2.0,4.0,1.0
675.61,5.08,143.56,3,8,675.6060000000002,5.084400000000004,143.56,3.0,8.0,7.0
252.31,-0.31,66.38,1,6,252.30699999999996,-0.3148999999999993,66.38000000000001,1.0,6.0,10.0
302.46,3.58,66.76,2,4,302.45500000000004,3.583900000000003,66.76,2.0,4.0,15.0
328.37,5.04,39.44,0,3,328.367,5.039000000000003,39.44,0.0,3.0,4.0
285.43,4.95,29.1,1,2,285.431,4.952120000000004,29.1,1.0,2.0,4.0
452.6,-3.33,156.64,6,8,452.6000000000003,-3.3341999999999983,156.64,6.0,8.0,2.0
328.36,-0.47,119.61,5,7,328.361,-0.4702000000000002,119.61000000000001,5.0,7.0,6.0
284.27,2.62,83.83,2,5,284.26700000000005,2.6168000000000005,83.83000000000001,2.0,5.0,2.0
470.74,7.61,43.37,0,3,470.73800000000034,7.60850000000001,43.370000000000005,0.0,3.0,6.0
314.29,2.89,89.13,2,6,314.293,2.8884000000000016,89.13000000000001,2.0,6.0,3.0
400.69,7.63,20.23,1,1,400.69100000000026,7.634700000000009,20.23,1.0,1.0,5.0
1139.54,8.4,266.22,8,16,1139.5410000000002,8.403600000000013,266.21999999999997,8.0,16.0,49.0
526.67,6.8,53.99,0,5,526.6730000000001,6.8032000000000075,53.99,0.0,5.0,9.0
426.73,8.41,9.23,0,1,426.7290000000003,8.409300000000007,9.23,0.0,1.0,0.0
376.42,2.33,107.08,2,6,376.41600000000017,2.3290999999999995,107.08000000000001,2.0,5.0,5.0
298.42,2.66,66.76,2,4,298.423,2.656400000000001,66.76,2.0,4.0,5.0
294.44,3.56,6.48,0,2,294.44199999999995,3.555100000000002,6.48,0.0,2.0,0.0
1073.21,0.06,356.66,11,15,1073.211,0.055600000000013416,356.66,11.0,15.0,17.0
491.25,2.51,166.02,5,6,491.2500000000002,2.5128999999999992,166.01999999999998,5.0,6.0,7.0
429.38,-4.71,221.67,7,13,429.37500000000006,-4.706099999999993,221.67,7.0,13.0,9.0
396.44,1.82,77.1,1,7,396.4430000000002,1.8234999999999997,77.10000000000001,1.0,7.0,3.0
1119.26,-0.33,336.34,8,24,1119.2580000000007,-0.33059999999998757,336.34000000000003,8.0,24.0,17.0
290.36,2.93,52.6,0,4,290.359,2.9263000000000012,52.6,0.0,4.0,1.0
483.63,3.35,87.74,2,5,483.63400000000036,3.3549000000000015,87.74000000000001,2.0,5.0,6.0
264.41,2.44,32.34,1,3,264.413,2.4368,32.34,1.0,3.0,6.0
598.6,2.14,189.28,5,11,598.6010000000003,2.1397,189.27999999999997,5.0,11.0,5.0
760.92,5.91,174.87,0,13,760.9179999999999,5.914900000000006,174.86999999999998,0.0,13.0,12.0
792.78,-1.55,280.82,9,18,792.7840000000004,-1.5481999999999971,280.81999999999994,9.0,18.0,15.0
250.21,0.68,96.97,2,6,250.20599999999996,0.6821999999999999,96.97000000000001,2.0,6.0,3.0
576.95,11.61,52.6,0,4,576.9470000000005,11.611999999999986,52.60000000000001,0.0,4.0,30.0
377.53,1.51,62.16,2,5,377.5250000000001,1.5145999999999995,62.16000000000001,2.0,5.0,3.0
566.51,-5.43,254.52,9,16,566.5090000000004,-5.434099999999989,254.51999999999995,9.0,16.0,8.0
243.44,3.77,18.46,0,2,243.44299999999993,3.7737000000000025,18.46,0.0,2.0,3.0
424.45,2.22,94.17,1,6,424.4530000000002,2.2226999999999997,94.17,1.0,6.0,7.0
470.43,-2.17,181.44,5,12,470.42700000000025,-2.173799999999997,181.44,5.0,12.0,5.0
817.08,11.26,147.26,3,8,817.0839999999995,11.261939999999989,147.25999999999996,3.0,8.0,16.0
275.72,2.42,49.28,0,3,275.71500000000003,2.4187199999999995,49.28,0.0,2.0,2.0
456.62,4.36,83.83,2,5,456.62300000000033,4.364100000000004,83.83000000000001,2.0,5.0,4.0
358.39,3.3,85.22,2,6,358.39000000000004,3.304200000000002,85.22000000000001,2.0,6.0,8.0
238.37,2.58,40.46,2,2,238.37099999999998,2.5806000000000013,40.46,2.0,2.0,0.0
879.4,17.43,78.9,0,6,879.4049999999993,17.425099999999972,78.9,0.0,6.0,47.0
426.73,8.02,20.23,1,1,426.72900000000027,8.02480000000001,20.23,1.0,1.0,1.0
604.74,5.56,111.21,1,9,604.7440000000003,5.560700000000006,111.21000000000002,1.0,8.0,14.0
1329.71,2.54,415.26,16,24,1329.7080000000014,2.537400000000007,415.26,16.0,24.0,50.0
680.71,7.76,171.07,8,9,680.7090000000003,7.755400000000011,171.07,8.0,9.0,4.0
802.19,7.28,189.17,8,10,802.187999999999,7.279300000000006,189.17,8.0,10.0,38.0
125.13,-0.07,37.38,0,2,125.12699999999997,-0.06869999999999998,37.38,0.0,2.0,1.0
180.16,-2.46,118.22,5,5,180.156,-2.4639,118.22000000000001,5.0,5.0,5.0
384.48,2.0,72.72,2,6,384.47600000000017,1.9955999999999996,72.72,2.0,5.0,3.0
478.76,6.94,80.92,4,4,478.7580000000003,6.936200000000012,80.92,4.0,4.0,17.0
242.32,2.07,62.04,3,2,242.322,2.0734999999999997,62.040000000000006,3.0,2.0,2.0
764.03,10.73,171.68,3,9,764.0349999999992,10.729699999999994,171.67999999999998,3.0,9.0,40.0
378.38,4.38,67.13,0,6,378.3800000000001,4.3815000000000035,67.13000000000001,0.0,6.0,2.0
238.37,3.06,40.46,2,2,238.37099999999995,3.056900000000002,40.46,2.0,2.0,1.0
202.25,-0.05,92.42,3,3,202.25399999999996,-0.04929999999999901,92.42,3.0,3.0,6.0
2662.15,-7.59,994.95,43,54,2662.154999999993,-7.594000000000038,994.9500000000005,43.0,54.0,77.0
434.53,6.1,72.83,1,5,434.5320000000003,6.096000000000006,72.83000000000001,1.0,5.0,4.0
340.38,3.91,75.99,2,5,340.3750000000001,3.9079000000000024,75.99,2.0,5.0,1.0
346.47,3.83,77.76,3,3,346.46700000000004,3.8321200000000037,77.76,3.0,3.0,2.0
510.54,3.57,121.5,1,9,510.53900000000027,3.5663000000000027,121.50000000000003,1.0,9.0,4.0
472.75,7.11,49.69,2,3,472.75400000000025,7.112200000000009,49.69,2.0,3.0,3.0
442.73,7.57,37.3,1,2,442.72800000000035,7.571900000000009,37.3,1.0,2.0,0.0
526.58,0.81,165.89,3,11,526.5790000000003,0.8098000000000001,165.89,3.0,11.0,4.0
455.47,1.16,127.17,2,7,455.4670000000003,1.1561,127.16999999999999,2.0,6.0,7.0
737.2,14.19,78.9,0,6,737.2039999999996,14.189799999999973,78.9,0.0,6.0,40.0
433.51,4.43,97.22,2,5,433.5080000000002,4.432420000000003,97.21999999999998,2.0,5.0,7.0
761.81,-3.42,299.83,12,14,761.8059999999999,-3.421399999999985,299.83,12.0,14.0,16.0
801.84,2.35,251.44,7,17,801.8390000000003,2.345700000000002,251.43999999999997,7.0,17.0,8.0
326.48,4.95,63.6,1,3,326.47700000000003,4.949800000000003,63.60000000000001,1.0,3.0,13.0
300.31,2.6,64.99,1,5,300.31,2.5974000000000013,64.99000000000001,1.0,5.0,4.0
218.17,0.99,90.92,0,6,218.17199999999997,0.9879999999999998,90.92,0.0,5.0,3.0
388.46,3.61,70.43,0,6,388.4600000000003,3.610700000000003,70.43,0.0,6.0,2.0
198.17,0.33,97.99,4,4,198.17399999999995,0.3307999999999999,97.99000000000001,4.0,4.0,3.0
566.6,5.26,134.66,1,10,566.6030000000004,5.2575000000000065,134.66000000000003,1.0,10.0,4.0
423.61,6.01,80.93,1,6,423.61300000000006,6.014320000000001,80.92999999999999,1.0,5.0,2.0
332.44,2.59,74.6,2,4,332.4400000000001,2.586800000000001,74.6,2.0,4.0,2.0
513.55,1.94,142.12,2,10,513.5470000000004,1.9440399999999995,142.12,2.0,9.0,8.0
815.23,11.57,96.22,3,5,815.233,11.571099999999989,96.22,3.0,5.0,13.0
598.79,3.22,125.12,2,6,598.7850000000003,3.2245000000000026,125.12,2.0,6.0,8.0
527.53,2.56,137.43,4,8,527.5330000000002,2.5566000000000004,137.43,4.0,8.0,4.0
433.53,1.77,115.81,3,5,433.53000000000014,1.7651000000000003,115.81000000000002,3.0,5.0,6.0
310.3,3.16,65.74,0,5,310.30499999999995,3.1586000000000016,65.74,0.0,5.0,4.0
448.57,2.53,79.43,1,7,448.5710000000001,2.5299000000000005,79.42999999999999,1.0,6.0,9.0
424.71,8.54,17.07,0,1,424.71300000000025,8.543200000000006,17.07,0.0,1.0,6.0
508.66,2.54,103.78,2,5,508.65900000000033,2.5353000000000003,103.78000000000002,2.0,5.0,1.0
504.44,-7.57,268.68,11,16,504.43800000000005,-7.572999999999989,268.67999999999995,11.0,16.0,7.0
433.51,3.3,115.98,4,4,433.5120000000001,3.297200000000001,115.98000000000002,4.0,4.0,7.0
699.84,5.44,162.84,3,11,699.8380000000001,5.440720000000005,162.83999999999997,3.0,11.0,9.0
424.45,-0.93,142.75,4,9,424.44600000000014,-0.9294999999999987,142.75000000000003,4.0,9.0,3.0
399.44,3.4,98.75,1,6,399.44300000000015,3.402440000000002,98.74999999999999,1.0,6.0,6.0
338.36,3.74,53.99,0,5,338.3590000000001,3.7444000000000024,53.99000000000001,0.0,5.0,2.0
530.53,-0.29,181.74,6,10,530.5300000000003,-0.28869999999999973,181.73999999999998,6.0,10.0,4.0
338.41,2.99,58.64,1,3,338.4070000000001,2.9910000000000014,58.64000000000001,1.0,3.0,6.0
492.68,6.27,44.76,0,4,492.68000000000035,6.273920000000007,44.760000000000005,0.0,4.0,4.0
320.47,4.05,38.69,1,3,320.473,4.051600000000003,38.69,1.0,3.0,0.0
465.59,2.31,102.37,1,8,465.5870000000004,2.3104999999999998,102.37,1.0,8.0,4.0
460.53,5.27,93.56,2,5,460.53000000000014,5.266220000000005,93.56,2.0,5.0,5.0
514.75,6.45,72.83,1,5,514.7470000000004,6.449900000000008,72.83,1.0,5.0,1.0
742.86,2.85,187.27,2,15,742.8560000000002,2.846600000000003,187.26999999999998,2.0,15.0,7.0
734.08,8.78,152.69,6,6,734.079,8.782200000000007,152.69,6.0,6.0,20.0
328.32,2.18,96.22,3,6,328.3200000000001,2.1833,96.22000000000001,3.0,6.0,4.0
345.4,2.56,95.86,3,5,345.3950000000001,2.5624000000000016,95.86000000000001,3.0,5.0,0.0
416.58,4.85,60.44,0,5,416.58300000000025,4.852300000000005,60.44,0.0,5.0,1.0
644.76,-0.35,215.83,8,13,644.7550000000005,-0.348599999999998,215.82999999999998,8.0,13.0,10.0
667.11,12.98,72.83,1,5,667.1129999999998,12.982899999999978,72.83000000000001,1.0,5.0,38.0
892.86,-2.72,322.42,8,24,892.8600000000005,-2.718999999999994,322.41999999999996,8.0,24.0,12.0
668.69,-0.03,231.13,7,15,668.6890000000006,-0.028499999999999637,231.12999999999997,7.0,15.0,18.0
957.16,0.53,294.98,11,18,957.1610000000005,0.5306000000000053,294.97999999999996,11.0,18.0,9.0
739.18,9.93,141.61,7,7,739.1759999999999,9.925700000000003,141.61,7.0,7.0,31.0
537.57,5.13,107.97,1,8,537.5680000000003,5.1303000000000045,107.97000000000001,1.0,7.0,6.0
924.23,4.16,220.69,6,12,924.2289999999997,4.160800000000006,220.69,6.0,12.0,10.0
502.74,5.67,75.99,2,5,502.7360000000004,5.670100000000006,75.99000000000001,2.0,5.0,4.0
381.61,3.97,52.65,1,3,381.60500000000025,3.967800000000002,52.650000000000006,1.0,3.0,8.0
239.45,5.0,3.24,0,1,239.44699999999997,4.999900000000005,3.24,0.0,1.0,8.0
396.39,0.22,153.75,5,9,396.3920000000001,0.22109999999999946,153.75,5.0,9.0,5.0
602.77,4.48,136.43,2,9,602.7650000000002,4.475100000000004,136.43,2.0,9.0,6.0
316.31,2.64,82.06,1,6,316.3090000000001,2.641,82.06000000000002,1.0,6.0,4.0
434.53,3.1,106.2,2,7,434.52900000000017,3.100100000000002,106.20000000000002,2.0,7.0,2.0
466.58,5.39,98.61,1,7,466.57800000000026,5.388800000000005,98.61000000000001,1.0,7.0,11.0
114.23,3.08,0.0,0,0,114.23199999999999,3.0786000000000016,0.0,0.0,0.0,3.0
316.44,4.16,57.53,2,3,316.44100000000003,4.156800000000003,57.53,2.0,3.0,1.0
458.52,2.91,84.0,1,6,458.51800000000014,2.9147000000000007,84.0,1.0,6.0,3.0
604.87,7.94,86.99,3,5,604.8720000000001,7.937900000000011,86.99,3.0,5.0,5.0
278.4,2.17,58.29,2,4,278.3960000000001,2.1662,58.290000000000006,2.0,4.0,7.0
933.58,19.65,78.9,0,6,933.5819999999991,19.65119999999999,78.9,0.0,6.0,54.0
401.55,3.37,83.47,2,4,401.5470000000003,3.3651000000000018,83.47,2.0,4.0,2.0
418.44,2.18,105.2,0,8,418.4420000000002,2.1756,105.20000000000002,0.0,8.0,3.0
494.67,6.54,72.83,1,5,494.6720000000004,6.542100000000008,72.83000000000001,1.0,5.0,9.0
680.8,6.32,102.32,2,10,680.798,6.320600000000008,102.32000000000001,2.0,10.0,7.0
200.23,0.24,66.76,2,4,200.23399999999998,0.23909999999999992,66.76,2.0,4.0,3.0
263.38,3.53,38.33,1,2,263.381,3.527800000000002,38.33,1.0,2.0,8.0
362.47,4.03,41.57,1,3,362.4730000000001,4.030820000000003,41.57,1.0,3.0,4.0
510.49,-0.87,184.6,6,12,510.49200000000025,-0.8662000000000007,184.6,6.0,12.0,10.0
975.66,20.82,78.9,0,6,975.6629999999988,20.8215,78.9,0.0,6.0,57.0
1576.82,3.77,644.82,19,22,1576.816,3.772299999999997,644.8200000000002,19.0,22.0,26.0
348.36,2.0,81.16,1,5,348.3580000000002,1.9953199999999995,81.16000000000001,1.0,4.0,1.0
358.35,2.37,105.45,3,6,358.3460000000001,2.3720000000000003,105.45000000000002,3.0,6.0,5.0
358.48,4.2,71.44,1,4,358.4780000000001,4.200300000000003,71.44,1.0,4.0,4.0
368.43,4.47,53.99,0,5,368.42900000000026,4.474300000000004,53.99000000000001,0.0,5.0,3.0
161.16,1.87,53.09,2,1,161.16,1.8660999999999999,53.089999999999996,2.0,1.0,1.0
387.61,6.42,3.01,0,1,387.6110000000002,6.4225000000000065,3.01,0.0,1.0,0.0
532.64,1.88,176.92,5,6,532.6380000000003,1.8799000000000012,176.92,5.0,6.0,12.0
1085.29,0.64,330.51,11,21,1085.2880000000005,0.6418000000000101,330.51,11.0,21.0,12.0
1094.95,-13.63,565.85,20,31,1094.9510000000007,-13.631700000000025,565.8500000000003,20.0,31.0,21.0
464.42,-0.36,175.37,6,11,464.4230000000003,-0.356,175.37,6.0,11.0,5.0
580.65,-0.34,214.29,5,9,580.6500000000003,-0.33809999999999674,214.28999999999996,5.0,9.0,11.0
882.35,15.09,94.12,0,7,882.3459999999995,15.094399999999968,94.12,0.0,7.0,48.0
418.53,4.6,82.81,0,6,418.5300000000002,4.599700000000005,82.81,0.0,6.0,7.0
663.55,3.31,164.17,5,11,663.5510000000002,3.308300000000001,164.17,5.0,11.0,3.0
462.46,2.76,138.85,3,6,462.4580000000002,2.7642200000000017,138.85000000000002,3.0,6.0,8.0
741.02,7.62,144.27,2,9,741.0190000000001,7.621900000000012,144.27,2.0,9.0,4.0
516.55,0.3,173.73,7,9,516.5470000000003,0.3045000000000016,173.73,7.0,9.0,7.0
985.57,19.87,78.9,0,6,985.5729999999991,19.873899999999992,78.9,0.0,6.0,52.0
521.61,5.72,102.22,0,8,521.6140000000004,5.7190000000000065,102.22,0.0,8.0,10.0
203.2,1.94,59.42,1,3,203.19699999999997,1.9416,59.42,1.0,3.0,2.0
264.71,3.11,39.44,0,3,264.70799999999997,3.113900000000002,39.44,0.0,3.0,1.0
222.37,3.92,20.23,1,1,222.37199999999996,3.9200000000000035,20.23,1.0,1.0,0.0
484.77,7.57,46.53,1,3,484.76500000000055,7.56640000000001,46.53,1.0,3.0,1.0
892.3,14.17,111.19,0,8,892.2969999999989,14.172999999999973,111.19,0.0,8.0,45.0
445.64,3.9,80.59,2,4,445.6440000000003,3.898900000000003,80.59,2.0,4.0,0.0
463.51,4.04,102.68,1,6,463.5110000000002,4.035040000000003,102.67999999999999,1.0,6.0,6.0
428.49,2.08,86.33,1,7,428.4850000000002,2.0797,86.33000000000001,1.0,7.0,3.0
960.31,10.2,179.25,7,11,960.31,10.202999999999992,179.24999999999997,7.0,11.0,5.0
434.49,2.4,136.68,5,8,434.4850000000003,2.3958000000000004,136.68,5.0,8.0,10.0
549.67,0.11,154.22,3,7,549.6690000000002,0.11370000000000702,154.22,3.0,7.0,4.0
562.65,-1.46,198.76,8,12,562.6530000000004,-1.4607999999999977,198.76,8.0,12.0,7.0
432.55,0.71,128.25,4,7,432.5460000000003,0.7125200000000002,128.25,4.0,7.0,3.0
512.64,-0.06,178.91,8,9,512.6400000000003,-0.06030000000000024,178.91,8.0,9.0,5.0
362.86,2.41,74.61,3,5,362.857,2.405600000000001,74.61,3.0,5.0,7.0
402.58,5.26,44.76,0,4,402.5750000000003,5.260100000000006,44.760000000000005,0.0,4.0,2.0
457.62,2.95,62.32,0,5,457.6150000000002,2.954100000000002,62.32000000000001,0.0,5.0,8.0
264.32,1.18,66.76,2,4,264.32099999999997,1.1821999999999997,66.76,2.0,4.0,0.0
455.53,3.55,105.84,2,6,455.53200000000015,3.545420000000002,105.83999999999999,2.0,6.0,10.0
478.63,1.77,138.45,6,7,478.6260000000003,1.7740999999999993,138.45000000000002,6.0,7.0,5.0
347.5,2.21,78.27,3,5,347.50300000000016,2.2066999999999997,78.27000000000001,3.0,5.0,5.0
393.39,2.6,105.84,2,5,393.395,2.6026000000000007,105.84000000000002,2.0,5.0,6.0
168.24,0.94,40.46,2,2,168.23600000000002,0.9418999999999997,40.46,2.0,2.0,1.0
1959.36,-4.59,734.43,24,27,1959.3619999999994,-4.591699999999943,734.43,24.0,27.0,55.0
441.48,3.08,99.31,1,9,441.4840000000002,3.0789000000000017,99.31000000000002,1.0,9.0,8.0
101.19,1.25,12.03,1,1,101.19299999999998,1.2519,12.03,1.0,1.0,3.0
449.54,1.18,87.97,1,8,449.5440000000002,1.183700000000001,87.97000000000001,1.0,8.0,5.0
715.85,6.22,137.46,6,9,715.8470000000001,6.218800000000008,137.46,6.0,9.0,9.0
464.43,3.22,160.82,6,9,464.42600000000016,3.2180000000000013,160.82,6.0,9.0,3.0
496.69,1.92,138.45,6,7,496.6850000000003,1.9168999999999996,138.45,6.0,7.0,8.0
901.14,5.78,192.06,5,14,901.1439999999999,5.776900000000007,192.05999999999997,5.0,14.0,14.0
250.34,3.26,46.53,1,3,250.33799999999997,3.2609000000000017,46.53,1.0,3.0,6.0
294.48,3.29,58.28,3,3,294.48299999999995,3.2896,58.28,3.0,3.0,10.0
696.75,10.12,153.47,6,7,696.7530000000003,10.116999999999997,153.46999999999997,6.0,7.0,8.0
198.22,-0.15,66.76,2,4,198.218,-0.15100000000000013,66.76,2.0,4.0,1.0
380.48,1.11,96.22,3,6,380.4810000000001,1.111199999999999,96.22000000000001,3.0,6.0,2.0
360.41,2.61,85.97,1,6,360.40600000000006,2.6142000000000003,85.97,1.0,6.0,1.0
386.53,2.64,107.22,4,6,386.5290000000001,2.6379000000000015,107.22000000000001,4.0,6.0,17.0
461.65,5.8,55.4,1,3,461.6460000000002,5.798100000000006,55.4,1.0,3.0,6.0
522.75,6.69,82.06,1,5,522.7480000000003,6.690800000000007,82.06000000000002,1.0,5.0,6.0
326.39,3.9,69.92,3,4,326.3920000000001,3.903420000000003,69.92,3.0,4.0,0.0
502.61,5.52,85.34,1,6,502.6070000000003,5.516240000000008,85.34,1.0,6.0,2.0
384.43,2.02,86.38,2,7,384.4320000000001,2.01972,86.38,2.0,7.0,5.0
1341.23,-16.48,633.2,24,40,1341.2250000000015,-16.48020000000002,633.2000000000003,24.0,40.0,24.0
849.42,17.45,78.9,0,6,849.4199999999993,17.45469999999997,78.9,0.0,6.0,49.0
751.01,5.53,175.37,6,11,751.0109999999997,5.526100000000005,175.36999999999998,6.0,11.0,3.0
1082.25,3.69,269.94,6,20,1082.247,3.693500000000006,269.93999999999994,6.0,20.0,15.0
522.55,0.02,167.53,6,11,522.5470000000003,0.016999999999999404,167.53,6.0,11.0,10.0
359.43,3.8,78.01,3,3,359.42900000000003,3.803720000000002,78.00999999999999,3.0,3.0,5.0
873.36,16.75,78.9,0,6,873.3569999999994,16.753099999999964,78.9,0.0,6.0,44.0
249.27,2.9,58.9,1,4,249.273,2.900800000000001,58.900000000000006,1.0,4.0,2.0
346.42,3.19,72.83,1,5,346.42300000000006,3.1926000000000014,72.83000000000001,1.0,5.0,2.0
356.5,1.61,101.15,5,5,356.50300000000016,1.6127999999999998,101.15,5.0,5.0,5.0
524.57,3.9,114.43,0,9,524.5660000000003,3.9043000000000028,114.43000000000002,0.0,9.0,6.0
512.73,5.92,80.67,1,5,512.7310000000004,5.924400000000007,80.67,1.0,5.0,2.0
490.56,5.55,82.61,1,4,490.5630000000002,5.548700000000005,82.61,1.0,4.0,7.0
286.34,4.95,49.44,0,4,286.338,4.952900000000004,49.44,0.0,4.0,3.0
899.22,6.4,163.85,5,11,899.223,6.40380000000001,163.85,5.0,11.0,1.0
399.45,5.13,51.91,0,5,399.44600000000014,5.133520000000004,51.91,0.0,5.0,3.0
211.26,3.64,25.02,1,1,211.264,3.6381200000000016,25.02,1.0,1.0,1.0
575.75,5.14,122.41,6,7,575.7460000000001,5.139800000000006,122.41000000000001,6.0,7.0,10.0
409.44,1.87,102.42,2,6,409.4420000000002,1.8655000000000002,102.42000000000002,2.0,5.0,8.0
1887.28,1.37,872.43,27,53,1887.2810000000006,1.3652000000000164,872.4300000000006,27.0,53.0,4.0
377.45,3.61,83.29,2,5,377.44800000000015,3.6119200000000022,83.28999999999999,2.0,5.0,4.0
842.15,13.16,134.38,2,8,842.1519999999996,13.16149999999998,134.38,2.0,8.0,40.0
366.54,4.9,36.92,0,4,366.54200000000014,4.902200000000005,36.92,0.0,4.0,2.0
306.32,3.7,56.51,0,4,306.317,3.697700000000002,56.51,0.0,4.0,4.0
375.38,3.11,93.71,2,3,375.38400000000007,3.106200000000001,93.71000000000001,2.0,3.0,2.0
314.29,2.89,89.13,2,6,314.29300000000006,2.888400000000001,89.13000000000001,2.0,6.0,3.0
366.55,7.11,37.3,1,1,366.5450000000002,7.105100000000006,37.3,1.0,1.0,7.0
336.47,3.79,59.06,1,4,336.47200000000004,3.7852000000000023,59.06,1.0,4.0,3.0
658.92,8.45,104.06,3,6,658.9200000000002,8.451800000000006,104.06000000000002,3.0,6.0,10.0
371.44,6.13,58.87,1,4,371.43600000000015,6.1258400000000055,58.870000000000005,1.0,4.0,5.0
800.95,2.97,180.53,4,13,800.9460000000001,2.9674000000000023,180.52999999999997,4.0,13.0,6.0
5100.97,-29.24,2111.7,81,81,5100.968999999989,-29.241430000000303,2111.6999999999975,81.0,81.0,169.0
914.1,0.4,367.05,9,14,914.0960000000006,0.3986000000000084,367.04999999999995,9.0,14.0,27.0
376.5,6.35,53.85,2,4,376.50000000000017,6.3452000000000055,53.849999999999994,2.0,4.0,3.0
1264.7,10.96,233.82,9,17,1264.6989999999992,10.957599999999992,233.81999999999996,9.0,16.0,6.0
539.58,3.12,127.9,2,10,539.5810000000004,3.1168000000000013,127.9,2.0,10.0,10.0
786.96,6.66,184.48,5,9,786.963,6.659100000000007,184.47999999999996,5.0,9.0,7.0
676.89,4.73,133.14,3,10,676.8880000000003,4.725700000000004,133.14000000000001,3.0,10.0,7.0
412.57,7.38,69.92,3,4,412.57000000000045,7.375500000000005,69.92,3.0,4.0,0.0
815.32,16.15,78.9,0,6,815.3179999999992,16.14659999999996,78.9,0.0,6.0,45.0
435.34,2.58,100.74,1,8,435.34000000000015,2.5839,100.74,1.0,8.0,6.0
393.49,1.56,63.57,1,5,393.48700000000014,1.5611999999999997,63.57,1.0,4.0,5.0
785.03,2.15,218.99,9,13,785.0250000000002,2.150600000000001,218.98999999999995,9.0,13.0,11.0
493.65,3.96,100.55,3,5,493.6480000000002,3.9644000000000035,100.55000000000001,3.0,5.0,7.0
546.61,1.6,152.73,3,10,546.6130000000003,1.5970999999999989,152.73000000000002,3.0,10.0,3.0
327.42,1.99,58.56,2,3,327.4240000000001,1.9875,58.56,2.0,3.0,0.0
933.5,18.76,78.9,0,6,933.496999999999,18.76149999999998,78.9,0.0,6.0,50.0
